id,status_group
32695,functional
52833,functional
1031,functional
31348,functional
28619,functional
55881,functional
34259,functional
47000,functional
11396,functional
35446,functional
14199,functional
46157,functional
59683,functional
42332,functional
53789,functional
7327,functional
14830,functional
14025,functional
35243,functional
3198,functional
66159,functional
46388,functional
35058,functional
48729,functional
73505,functional
8273,functional
48411,functional
22923,functional
51081,functional
45548,functional
17412,functional
36396,functional
47773,functional
8360,functional
38087,functional
13353,functional
57747,functional
55807,functional
51106,functional
57151,functional
26889,functional
72229,functional
45900,functional
29234,functional
35275,functional
8340,functional
16383,functional
27109,functional
61891,functional
68881,functional
23108,functional
30764,functional
71402,functional
15330,functional
9178,functional
60035,functional
10148,functional
34667,functional
34832,functional
54655,functional
53982,functional
41423,functional
58381,functional
62167,functional
8178,functional
6881,functional
50693,functional
20341,functional
28682,functional
51031,functional
57143,functional
8526,functional
13854,functional
1229,functional
65775,functional
69508,functional
1446,functional
16723,functional
24173,functional
33793,functional
5688,functional
30836,functional
22782,functional
48791,functional
24564,functional
37835,functional
66361,functional
56655,functional
60241,functional
49619,functional
34159,functional
4226,functional
46135,functional
31047,functional
58352,functional
15458,functional
16972,functional
20771,functional
22052,functional
55827,functional
71062,functional
68868,functional
71490,functional
25163,functional
42268,functional
21032,functional
38960,functional
31419,functional
7759,functional
34914,functional
34269,functional
9639,functional
9311,functional
16992,functional
5921,functional
18414,functional
42123,functional
26122,functional
34271,functional
45407,functional
74060,functional
26390,functional
68626,functional
43947,functional
70694,functional
45929,functional
63698,functional
44953,functional
26849,functional
60058,functional
67262,functional
69407,functional
42278,functional
37833,functional
71969,functional
66860,functional
73870,functional
45077,functional
66974,functional
20857,functional
41209,functional
8597,functional
36375,functional
54640,functional
68423,functional
9598,functional
2903,functional
28443,functional
39135,functional
3175,functional
50645,functional
73160,functional
41181,functional
52198,functional
51546,functional
25956,functional
57765,functional
63349,functional
43991,functional
39687,functional
48231,functional
31678,functional
51508,functional
17735,functional
2392,functional
62646,functional
23385,functional
68195,functional
28609,functional
45898,functional
45256,functional
4570,functional
60580,functional
18528,functional
24431,functional
71869,functional
56048,functional
19733,functional
31254,functional
35650,functional
33650,functional
64293,functional
31836,functional
40540,functional
67354,functional
47019,functional
18758,functional
45291,functional
28710,functional
28569,functional
22992,functional
20176,functional
25860,functional
60420,functional
29641,functional
30096,functional
21771,functional
11997,functional
3581,functional
28377,functional
30676,functional
21341,functional
4555,functional
25075,functional
15411,functional
6176,functional
7623,functional
40451,functional
15433,functional
31937,functional
45734,functional
2881,functional
2267,functional
71757,functional
61534,functional
23002,functional
38082,functional
67795,functional
43330,functional
66475,functional
38787,functional
38757,functional
27051,functional
46230,functional
49753,functional
28118,functional
48182,functional
66060,functional
53145,functional
40263,functional
48012,functional
64215,functional
15539,functional
39831,functional
8901,functional
47874,functional
8046,functional
30250,functional
39507,functional
55284,functional
47238,functional
62434,functional
45553,functional
7775,functional
11137,functional
30717,functional
9168,functional
25214,functional
5413,functional
1390,functional
16945,functional
72874,functional
7778,functional
61787,functional
35782,functional
6815,functional
35830,functional
69010,functional
43595,functional
23820,functional
55890,functional
3927,functional
69255,functional
67462,functional
10164,functional
70426,functional
67375,functional
40858,functional
14285,functional
50110,functional
11470,functional
67465,functional
35124,functional
50132,functional
40775,functional
58752,functional
34328,functional
61630,functional
63188,functional
31004,functional
53355,functional
40665,functional
54531,functional
49670,functional
23334,functional
61615,functional
30702,functional
20249,functional
45737,functional
68534,functional
6555,functional
37222,functional
72900,functional
53779,functional
25374,functional
451,functional
961,functional
4900,functional
28540,functional
26778,functional
38999,functional
41578,functional
54333,functional
73741,functional
63731,functional
53070,functional
23274,functional
64741,functional
17027,functional
9934,functional
48149,functional
25781,functional
10231,functional
19745,functional
12169,functional
15242,functional
61137,functional
64332,functional
26941,functional
35914,functional
76,functional
12166,functional
9979,functional
69330,functional
9503,functional
62196,functional
30092,functional
10652,functional
58341,functional
1961,functional
59597,functional
20930,functional
21468,functional
41673,functional
10853,functional
6725,functional
1484,functional
74035,functional
34378,functional
61835,functional
23136,functional
59570,functional
23193,functional
60382,functional
57573,functional
46461,functional
36387,functional
22872,functional
28425,functional
48484,functional
33272,functional
60212,functional
49382,functional
26317,functional
35426,functional
58916,functional
35837,functional
36054,functional
25118,functional
11972,functional
24606,functional
34939,functional
50292,functional
63664,functional
61224,functional
42890,functional
35604,functional
47804,functional
7046,functional
35592,functional
65934,functional
58179,functional
46692,functional
27182,functional
4808,functional
40504,functional
29224,functional
56526,functional
59822,functional
9033,functional
55830,functional
57677,functional
36612,functional
44019,functional
29286,functional
17309,functional
37051,functional
24424,functional
50364,functional
48100,functional
56050,functional
62737,functional
30857,functional
64796,functional
53311,functional
13041,functional
57477,functional
19741,functional
73459,functional
73624,functional
4280,functional
49205,functional
32328,functional
30956,functional
6845,functional
20108,functional
28751,functional
32773,functional
14317,functional
72630,functional
18449,functional
43556,functional
41909,functional
40605,functional
20713,functional
6922,functional
69001,functional
38528,functional
46064,functional
8304,functional
52098,functional
36958,functional
48256,functional
19674,functional
42078,functional
15362,functional
31385,functional
37386,functional
6479,functional
37732,functional
39206,functional
55992,functional
52135,functional
70226,functional
43753,functional
6837,functional
66511,functional
65758,functional
69896,functional
4913,functional
73127,functional
40959,functional
65280,functional
20256,functional
13105,functional
14194,functional
53176,functional
29070,functional
46061,functional
52565,functional
57767,functional
28078,functional
15656,functional
11635,functional
38358,functional
8159,functional
9047,functional
44243,functional
20508,functional
34175,functional
3673,functional
48765,functional
5444,functional
25778,functional
69175,functional
64584,functional
56451,functional
34007,functional
44844,functional
46102,functional
30089,functional
15649,functional
1437,functional
31331,functional
34280,functional
13630,functional
37566,functional
39143,functional
14976,functional
31061,functional
12366,functional
34396,functional
13546,functional
67302,functional
59010,functional
30304,functional
21364,functional
23423,functional
11802,functional
2814,functional
54097,functional
3540,functional
37478,functional
10467,functional
51845,functional
72401,functional
47200,functional
4017,functional
1058,functional
15043,functional
56817,functional
72349,functional
3707,functional
8703,functional
28520,functional
32283,functional
36441,functional
8977,functional
66560,functional
53412,functional
8647,functional
30898,functional
5763,functional
19519,functional
10446,functional
70387,functional
60114,functional
72019,functional
36290,functional
66392,functional
30661,functional
64469,functional
73646,functional
72440,functional
8419,functional
28626,functional
58481,functional
19930,functional
37373,functional
69932,functional
30064,functional
56595,functional
49278,functional
62042,functional
27300,functional
61983,functional
20588,functional
5602,functional
34267,functional
48391,functional
16229,functional
64244,functional
910,functional
57657,functional
6059,functional
54289,functional
2963,functional
28852,functional
38797,functional
25924,functional
54198,functional
6812,functional
73790,functional
52614,functional
43138,functional
35796,functional
35880,functional
9342,functional
56641,functional
35215,functional
8027,functional
60243,functional
30376,functional
25752,functional
19372,functional
29421,functional
47671,functional
5960,functional
30375,functional
2749,functional
71010,functional
5986,functional
54349,functional
42654,functional
51936,functional
22822,functional
70917,functional
52929,functional
1938,functional
28116,functional
37087,functional
30209,functional
51481,functional
40071,functional
72316,functional
54047,functional
19845,functional
46577,functional
15167,functional
27368,functional
60658,functional
25351,functional
34551,functional
20902,functional
30290,functional
5718,functional
36543,functional
47033,functional
3262,functional
72315,functional
48318,functional
22448,functional
70249,functional
21720,functional
73244,functional
15875,functional
8355,functional
44428,functional
27968,functional
35964,functional
53124,functional
31186,functional
42027,functional
35565,functional
24650,functional
37287,functional
36214,functional
34047,functional
13447,functional
50696,functional
27568,functional
67423,functional
34603,functional
68265,functional
57380,functional
7678,functional
52652,functional
47472,functional
11622,functional
4326,functional
24411,functional
12231,functional
64894,functional
40497,functional
27710,functional
50897,functional
15724,functional
66058,functional
542,functional
14497,functional
34813,functional
17352,functional
21630,functional
41290,functional
9558,functional
72549,functional
45910,functional
70301,functional
61589,functional
22516,functional
8127,functional
49689,functional
1062,functional
21133,functional
41969,functional
35368,functional
4939,functional
3903,functional
66956,functional
37108,functional
10141,functional
62506,functional
58357,functional
50738,functional
888,functional
72095,functional
10409,functional
63693,functional
57893,functional
14172,functional
1606,functional
66176,functional
4999,functional
11421,functional
65963,functional
36929,functional
19204,functional
30805,functional
20775,functional
72642,functional
70541,functional
40152,functional
72523,functional
543,functional
31402,functional
50757,functional
47307,functional
53258,functional
21955,functional
32987,functional
6306,functional
43289,functional
21062,functional
66371,functional
70914,functional
4252,functional
53336,functional
7744,functional
38395,functional
9495,functional
36949,functional
69117,functional
8634,functional
31551,functional
15046,functional
68853,functional
51791,functional
12568,functional
9015,functional
41009,functional
72647,functional
55964,functional
66889,functional
68092,functional
17794,functional
71377,functional
52292,functional
64504,functional
10675,functional
58884,functional
9563,functional
6413,functional
59167,functional
22815,functional
25952,functional
31953,functional
7361,functional
63117,functional
65487,functional
33565,functional
36344,functional
19632,functional
49209,functional
59229,functional
1411,functional
36129,functional
62841,functional
70806,functional
40046,functional
27642,functional
10397,functional
48639,functional
14008,functional
19842,functional
53480,functional
66501,functional
65021,functional
56570,functional
28924,functional
74006,functional
56851,functional
62310,functional
13836,functional
5264,functional
65921,functional
44798,functional
61138,functional
42287,functional
874,functional
27658,functional
23030,functional
9513,functional
45638,functional
3970,functional
23449,functional
52030,functional
31376,functional
72908,functional
15546,functional
4425,functional
53103,functional
6228,functional
56045,functional
13262,functional
21326,functional
4220,functional
16305,functional
31236,functional
54915,functional
63065,functional
18272,functional
74064,functional
553,functional
15278,functional
6623,functional
59677,functional
7965,functional
12707,functional
74201,functional
64329,functional
22843,functional
7148,functional
63737,functional
72220,functional
9005,functional
45302,functional
69906,functional
38691,functional
54225,functional
48243,functional
20035,functional
15761,functional
46868,functional
38780,functional
30917,functional
48903,functional
15505,functional
50255,functional
59627,functional
72871,functional
12710,functional
67004,functional
39132,functional
9372,functional
57794,functional
42107,functional
24300,functional
16063,functional
40536,functional
48809,functional
28623,functional
1193,functional
21210,functional
46021,functional
6937,functional
30357,functional
50953,functional
67256,functional
15523,functional
28409,functional
32681,functional
71840,functional
70453,functional
60643,functional
9515,functional
52154,functional
40660,functional
16745,functional
71063,functional
20904,functional
37953,functional
10317,functional
70641,functional
48859,functional
51972,functional
20247,functional
72246,functional
19106,functional
53994,functional
10756,functional
29185,functional
63403,functional
11190,functional
73418,functional
897,functional
5403,functional
17141,functional
2357,functional
68938,functional
12673,functional
46476,functional
46594,functional
491,functional
23871,functional
58027,functional
3781,functional
1096,functional
48730,functional
66322,functional
30475,functional
33355,functional
9817,functional
9154,functional
73878,functional
56577,functional
33207,functional
25014,functional
29418,functional
49646,functional
14969,functional
57127,functional
68758,functional
15427,functional
28127,functional
6145,functional
25757,functional
29276,functional
3213,functional
49523,functional
38017,functional
5187,functional
47011,functional
15159,functional
3082,functional
28933,functional
59881,functional
66018,functional
12110,functional
52546,functional
32085,functional
68039,functional
48296,functional
15212,functional
38429,functional
36745,functional
48267,functional
35958,functional
63648,functional
37902,functional
7029,functional
30418,functional
26125,functional
44554,functional
3140,functional
60532,functional
9601,functional
15207,functional
66457,functional
72735,functional
63692,functional
14848,functional
49566,functional
46216,functional
63903,functional
50929,functional
5083,functional
66994,functional
43776,functional
33350,functional
21842,functional
14883,functional
39869,functional
6225,functional
69370,functional
36192,functional
67424,functional
56263,functional
65014,functional
42126,functional
7187,functional
6425,functional
16260,functional
63285,functional
32307,functional
40515,functional
20167,functional
51962,functional
10869,functional
57145,functional
34475,functional
48457,functional
38832,functional
49854,functional
12672,functional
43835,functional
53471,functional
6704,functional
65617,functional
68736,functional
37363,functional
855,functional
49066,functional
10758,functional
65210,functional
51013,functional
66482,functional
58299,functional
8136,functional
15114,functional
46074,functional
43907,functional
22745,functional
37141,functional
8403,functional
35520,functional
53961,functional
47851,functional
22980,functional
65976,functional
36313,functional
30546,functional
51874,functional
46648,functional
11337,functional
63220,functional
17989,functional
23105,functional
22061,functional
22965,functional
16452,functional
29722,functional
37077,functional
66642,functional
21459,functional
47601,functional
1461,functional
57363,functional
4169,functional
7585,functional
1432,functional
52204,functional
67841,functional
65926,functional
19565,functional
56603,functional
23204,functional
9063,functional
21357,functional
6603,functional
59213,functional
638,functional
72749,functional
20918,functional
9549,functional
27143,functional
11118,functional
10831,functional
24688,functional
23068,functional
22041,functional
52628,functional
35144,functional
34368,functional
32248,functional
59083,functional
24028,functional
45033,functional
67240,functional
58510,functional
33457,functional
42103,functional
18688,functional
61874,functional
72537,functional
43992,functional
72666,functional
12771,functional
30842,functional
61947,functional
32258,functional
44183,functional
16641,functional
6392,functional
11385,functional
47489,functional
62914,functional
30804,functional
11155,functional
23252,functional
17903,functional
16977,functional
26531,functional
70128,functional
9128,functional
38315,functional
40210,functional
6052,functional
10866,functional
70907,functional
34344,functional
63548,functional
7745,functional
15804,functional
40675,functional
12149,functional
70063,functional
71361,functional
26245,functional
25442,functional
6281,functional
19216,functional
67789,functional
51702,functional
55076,functional
20287,functional
28620,functional
19746,functional
61148,functional
38425,functional
9208,functional
57712,functional
56837,functional
45817,functional
58829,functional
3323,functional
17277,functional
58192,functional
50270,functional
69137,functional
72548,functional
23720,functional
46335,functional
36710,functional
3662,functional
21945,functional
55626,functional
33594,functional
7454,functional
24849,functional
10160,functional
32776,functional
2001,functional
50289,functional
65042,functional
51062,functional
45207,functional
6430,functional
61916,functional
43141,functional
44656,functional
25715,functional
65139,functional
20755,functional
36033,functional
16733,functional
73519,functional
63707,functional
70283,functional
72643,functional
7571,functional
57463,functional
50787,functional
23054,functional
30931,functional
39940,functional
31435,functional
12961,functional
28824,functional
39014,functional
59413,functional
51912,functional
8819,functional
41599,functional
28113,functional
12332,functional
21626,functional
32342,functional
61658,functional
11276,functional
22729,functional
22650,functional
33420,functional
47492,functional
36821,functional
33679,functional
12431,functional
62692,functional
44157,functional
31804,functional
31735,functional
14813,functional
11687,functional
47625,functional
72192,functional
73348,functional
11962,functional
24949,functional
63452,functional
41525,functional
49110,functional
11354,functional
28629,functional
3195,functional
14039,functional
21120,functional
16265,functional
22879,functional
64152,functional
8401,functional
2762,functional
46970,functional
41254,functional
52139,functional
22503,functional
61204,functional
52029,functional
41576,functional
48640,functional
38225,functional
71948,functional
19646,functional
71104,functional
3552,functional
17009,functional
7235,functional
44788,functional
55049,functional
69585,functional
45854,functional
42975,functional
51471,functional
69830,functional
19581,functional
35300,functional
17023,functional
53142,functional
24878,functional
735,functional
10399,functional
31065,functional
28787,functional
6652,functional
3030,functional
22603,functional
8818,functional
6801,functional
65407,functional
14262,functional
55941,functional
72203,functional
12299,functional
54083,functional
20228,functional
45437,functional
70384,functional
60833,functional
65441,functional
17590,functional
47098,functional
59298,functional
57593,functional
7123,functional
70389,functional
43990,functional
39002,functional
33823,functional
43410,functional
34878,functional
67758,functional
18318,functional
29604,functional
44532,functional
33973,functional
60355,functional
61867,functional
4650,functional
38444,functional
10337,functional
20015,functional
34686,functional
13692,functional
34002,functional
62893,functional
13992,functional
41568,functional
50326,functional
38590,functional
18180,functional
70912,functional
61160,functional
68782,functional
54553,functional
53865,functional
19616,functional
21343,functional
42612,functional
54734,functional
16781,functional
26542,functional
23429,functional
39908,functional
1691,functional
58326,functional
41712,functional
14381,functional
51857,functional
9260,functional
70158,functional
71356,functional
61305,functional
49773,functional
28385,functional
22176,functional
49978,functional
56129,functional
2179,functional
63474,functional
4897,functional
28621,functional
34692,functional
46412,functional
31650,functional
54603,functional
36982,functional
9424,functional
47467,functional
820,functional
58310,functional
70012,functional
22142,functional
60570,functional
17059,functional
38486,functional
38966,functional
39430,functional
17761,functional
28058,functional
8862,functional
40751,functional
46889,functional
32407,functional
73592,functional
13131,functional
43191,functional
44313,functional
12730,functional
37974,functional
73804,functional
55660,functional
42427,functional
49531,functional
32163,functional
25620,functional
25512,functional
21246,functional
45565,functional
58862,functional
8199,functional
38859,functional
64310,functional
56561,functional
45309,functional
19968,functional
14383,functional
42452,functional
49760,functional
28481,functional
22092,functional
12823,functional
49761,functional
19912,functional
30728,functional
22435,functional
50338,functional
46878,functional
60186,functional
41215,functional
33554,functional
66708,functional
22738,functional
7321,functional
35720,functional
29325,functional
37419,functional
11099,functional
46850,functional
40765,functional
3766,functional
62889,functional
17129,functional
31958,functional
39229,functional
4114,functional
49473,functional
14507,functional
12631,functional
14389,functional
34622,functional
29206,functional
53102,functional
64754,functional
69835,functional
12432,functional
39863,functional
44216,functional
1105,functional
6633,functional
2784,functional
43300,functional
64623,functional
44503,functional
33534,functional
4358,functional
22241,functional
51676,functional
37060,functional
29622,functional
38570,functional
43101,functional
56180,functional
15377,functional
41970,functional
70425,functional
55884,functional
47695,functional
62210,functional
65247,functional
31175,functional
18728,functional
21522,functional
21473,functional
71272,functional
12573,functional
54358,functional
20615,functional
58485,functional
67325,functional
45343,functional
45234,functional
20816,functional
34755,functional
24827,functional
26574,functional
21752,functional
43532,functional
12633,functional
65701,functional
61347,functional
69763,functional
71385,functional
42531,functional
43032,functional
32059,functional
10757,functional
33447,functional
1280,functional
44366,functional
39151,functional
31084,functional
29684,functional
15061,functional
57401,functional
9023,functional
23304,functional
66652,functional
22817,functional
48316,functional
71618,functional
3286,functional
17885,functional
38777,functional
47566,functional
23673,functional
5289,functional
56517,functional
61927,functional
17906,functional
51953,functional
37780,functional
10182,functional
41156,functional
10506,functional
40698,functional
13883,functional
7180,functional
56406,functional
49227,functional
57295,functional
20222,functional
13301,functional
2128,functional
8758,functional
41796,functional
52476,functional
52730,functional
6805,functional
69296,functional
3446,functional
1016,functional
46494,functional
30452,functional
58234,functional
61154,functional
43893,functional
11921,functional
56514,functional
41103,functional
54434,functional
47161,functional
5407,functional
27865,functional
9711,functional
66299,functional
21987,functional
1694,functional
45511,functional
24073,functional
48867,functional
23012,functional
4131,functional
69953,functional
59692,functional
69612,functional
35258,functional
5485,functional
72074,functional
1651,functional
59134,functional
164,functional
47690,functional
54176,functional
13249,functional
493,functional
59293,functional
41733,functional
17962,functional
50602,functional
8150,functional
18157,functional
69482,functional
15069,functional
41919,functional
37676,functional
25858,functional
62612,functional
1751,functional
52379,functional
5128,functional
173,functional
28313,functional
4582,functional
23495,functional
41980,functional
69648,functional
58248,functional
16786,functional
43917,functional
62620,functional
45676,functional
74189,functional
67706,functional
32138,functional
69056,functional
57062,functional
60177,functional
70231,functional
48531,functional
27396,functional
39401,functional
48861,functional
22307,functional
67949,functional
30846,functional
31491,functional
69607,functional
3660,functional
66576,functional
55258,functional
25147,functional
56894,functional
39705,functional
16495,functional
15243,functional
66817,functional
38892,functional
5846,functional
10461,functional
52182,functional
55770,functional
32900,functional
33089,functional
60954,functional
49752,functional
2898,functional
28112,functional
26579,functional
42601,functional
72296,functional
14979,functional
61075,functional
38975,functional
35052,functional
6553,functional
24092,functional
70764,functional
48453,functional
27088,functional
53474,functional
4494,functional
72596,functional
29389,functional
28274,functional
22665,functional
65979,functional
15992,functional
37675,functional
53830,functional
17842,functional
70129,functional
312,functional
5652,functional
11780,functional
69299,functional
40673,functional
45966,functional
4165,functional
54502,functional
21125,functional
61330,functional
63081,functional
44552,functional
7687,functional
43201,functional
50736,functional
13892,functional
20103,functional
9697,functional
51178,functional
52223,functional
44665,functional
26877,functional
12134,functional
2058,functional
2861,functional
10551,functional
6385,functional
28282,functional
4962,functional
48272,functional
29162,functional
29472,functional
1577,functional
53898,functional
14134,functional
56203,functional
11653,functional
70279,functional
6514,functional
41772,functional
59674,functional
10569,functional
73588,functional
48118,functional
58538,functional
65165,functional
58543,functional
37216,functional
70924,functional
32610,functional
49726,functional
73940,functional
48972,functional
42292,functional
12692,functional
15754,functional
39394,functional
26644,functional
71908,functional
7511,functional
55670,functional
46256,functional
45749,functional
50850,functional
16601,functional
73194,functional
10687,functional
25428,functional
4464,functional
71107,functional
70089,functional
7411,functional
7997,functional
72687,functional
39230,functional
58462,functional
36638,functional
770,functional
21453,functional
21044,functional
8423,functional
23311,functional
31487,functional
62169,functional
26979,functional
70773,functional
38313,functional
39076,functional
70609,functional
39168,functional
23740,functional
21691,functional
14183,functional
27857,functional
1623,functional
49476,functional
49885,functional
65297,functional
54285,functional
67729,functional
1384,functional
7535,functional
9314,functional
356,functional
61056,functional
46998,functional
44811,functional
53342,functional
14001,functional
38250,functional
49511,functional
7446,functional
44369,functional
4951,functional
23668,functional
2770,functional
47709,functional
31407,functional
62209,functional
50659,functional
39867,functional
30908,functional
32741,functional
47556,functional
66119,functional
1109,functional
67573,functional
69545,functional
58009,functional
4083,functional
62859,functional
50523,functional
39652,functional
70327,functional
14036,functional
63857,functional
2639,functional
61862,functional
4817,functional
26968,functional
8299,functional
41253,functional
61069,functional
7599,functional
58434,functional
3393,functional
48892,functional
41967,functional
42723,functional
32513,functional
39789,functional
71965,functional
57773,functional
57338,functional
33438,functional
7119,functional
50019,functional
26642,functional
9578,functional
49447,functional
696,functional
54209,functional
66882,functional
55388,functional
48416,functional
34586,functional
35369,functional
66115,functional
67591,functional
6946,functional
20522,functional
42500,functional
56040,functional
67064,functional
21683,functional
57521,functional
32711,functional
22718,functional
29767,functional
63247,functional
9677,functional
71797,functional
34301,functional
27198,functional
55619,functional
62077,functional
70239,functional
46996,functional
63729,functional
8440,functional
20684,functional
60459,functional
63178,functional
62774,functional
69486,functional
20915,functional
50439,functional
23090,functional
1705,functional
68681,functional
57472,functional
3179,functional
63952,functional
1416,functional
62513,functional
30744,functional
62000,functional
62878,functional
66653,functional
64929,functional
62924,functional
27299,functional
9119,functional
68221,functional
72633,functional
61778,functional
66821,functional
54907,functional
45109,functional
58678,functional
22406,functional
31779,functional
20978,functional
16029,functional
55147,functional
28429,functional
39728,functional
47190,functional
51825,functional
17167,functional
4846,functional
24079,functional
24648,functional
26343,functional
6571,functional
47241,functional
8374,functional
12717,functional
30151,functional
26643,functional
48497,functional
19686,functional
12436,functional
33825,functional
314,functional
60883,functional
51637,functional
24790,functional
2678,functional
66946,functional
57624,functional
68272,functional
51065,functional
65312,functional
42300,functional
16814,functional
27947,functional
29187,functional
43252,functional
28567,functional
31279,functional
3092,functional
19527,functional
16819,functional
44664,functional
25104,functional
20324,functional
19663,functional
5363,functional
38100,functional
62305,functional
55868,functional
10244,functional
54363,functional
56794,functional
67713,functional
69732,functional
26961,functional
53225,functional
67358,functional
61811,functional
9954,functional
40934,functional
70566,functional
7844,functional
58174,functional
60139,functional
60166,functional
1810,functional
53021,functional
42281,functional
6515,functional
23905,functional
60926,functional
67010,functional
56818,functional
45529,functional
27973,functional
4550,functional
31667,functional
12451,functional
72955,functional
40,functional
35917,functional
54053,functional
71195,functional
55920,functional
31749,functional
8708,functional
11248,functional
38366,functional
10382,functional
35021,functional
21925,functional
56059,functional
71571,functional
54003,functional
58499,functional
28225,functional
57923,functional
47293,functional
20313,functional
58885,functional
27724,functional
5123,functional
33805,functional
23087,functional
13109,functional
31658,functional
14060,functional
44972,functional
40380,functional
17250,functional
68710,functional
32338,functional
6185,functional
54836,functional
54340,functional
59886,functional
14074,functional
39405,functional
22132,functional
22798,functional
16558,functional
10472,functional
15838,functional
54724,functional
1115,functional
32288,functional
31527,functional
11565,functional
36990,functional
8711,functional
48079,functional
30351,functional
43801,functional
60908,functional
5482,functional
40222,functional
38667,functional
18014,functional
20917,functional
17350,functional
27342,functional
60443,functional
31138,functional
13648,functional
4052,functional
72986,functional
5414,functional
46541,functional
40614,functional
2683,functional
14874,functional
12555,functional
44181,functional
27170,functional
12576,functional
5262,functional
48402,functional
62773,functional
7189,functional
2460,functional
35001,functional
31901,functional
15833,functional
7931,functional
68270,functional
51798,functional
22694,functional
23915,functional
25063,functional
25431,functional
61183,functional
62421,functional
4637,functional
17714,functional
20828,functional
52289,functional
67932,functional
73407,functional
68522,functional
52219,functional
68635,functional
4647,functional
19515,functional
2176,functional
42371,functional
58845,functional
53775,functional
52214,functional
3150,functional
43700,functional
67272,functional
8583,functional
65007,functional
20047,functional
10998,functional
16595,functional
17991,functional
23903,functional
18958,functional
38369,functional
66726,functional
69890,functional
55521,functional
7753,functional
25233,functional
24441,functional
26249,functional
54268,functional
15926,functional
73553,functional
4866,functional
70657,functional
5758,functional
30181,functional
56162,functional
64065,functional
34957,functional
53195,functional
38723,functional
32569,functional
35620,functional
7481,functional
54789,functional
2847,functional
17174,functional
43290,functional
42341,functional
12620,functional
58640,functional
11090,functional
71076,functional
45842,functional
65962,functional
38579,functional
73668,functional
53520,functional
68809,functional
53177,functional
12578,functional
8623,functional
34087,functional
10203,functional
4777,functional
44869,functional
8886,functional
54222,functional
70512,functional
64225,functional
37881,functional
45388,functional
5160,functional
18545,functional
15228,functional
53027,functional
29164,functional
2393,functional
3322,functional
66620,functional
38413,functional
31593,functional
10669,functional
32011,functional
29724,functional
39159,functional
2131,functional
49590,functional
32668,functional
63323,functional
6557,functional
18939,functional
42489,functional
10880,functional
60628,functional
55792,functional
37607,functional
32217,functional
62294,functional
54659,functional
2309,functional
32127,functional
29528,functional
57814,functional
53291,functional
64319,functional
23026,functional
52416,functional
40902,functional
2805,functional
3116,functional
9304,functional
40368,functional
62143,functional
11288,functional
27480,functional
22703,functional
58209,functional
61632,functional
27707,functional
19606,functional
49727,functional
49909,functional
22418,functional
62057,functional
34971,functional
53224,functional
46946,functional
48533,functional
46828,functional
56470,functional
36508,functional
16820,functional
9591,functional
17602,functional
2397,functional
18630,functional
58878,functional
17095,functional
1796,functional
72453,functional
9273,functional
21885,functional
20494,functional
23525,functional
49755,functional
26450,functional
17940,functional
52543,functional
30810,functional
5089,functional
36321,functional
31476,functional
60217,functional
4502,functional
31122,functional
24364,functional
24435,functional
71268,functional
29328,functional
65552,functional
58572,functional
40942,functional
23314,functional
15160,functional
18351,functional
9410,functional
40900,functional
45890,functional
45075,functional
45258,functional
66352,functional
60183,functional
4840,functional
60829,functional
64924,functional
6838,functional
69624,functional
49575,functional
8607,functional
58857,functional
35716,functional
32888,functional
69067,functional
40957,functional
24546,functional
7731,functional
33639,functional
16251,functional
25094,functional
17575,functional
18393,functional
54567,functional
22834,functional
32680,functional
71348,functional
72994,functional
55615,functional
35216,functional
24056,functional
16793,functional
11609,functional
15742,functional
30826,functional
31003,functional
21499,functional
48893,functional
66134,functional
55206,functional
58622,functional
1668,functional
2676,functional
36149,functional
38065,functional
54577,functional
16833,functional
30993,functional
16472,functional
22120,functional
32962,functional
43738,functional
37150,functional
38456,functional
36424,functional
32498,functional
58588,functional
46513,functional
18856,functional
62989,functional
44346,functional
57569,functional
56972,functional
18156,functional
21838,functional
73140,functional
9627,functional
16431,functional
56836,functional
66824,functional
39482,functional
71700,functional
10440,functional
33728,functional
29001,functional
70073,functional
22900,functional
32253,functional
51969,functional
37089,functional
35217,functional
4629,functional
51042,functional
27381,functional
72468,functional
12410,functional
22207,functional
13269,functional
851,functional
12695,functional
65431,functional
32643,functional
22781,functional
42411,functional
3838,functional
63376,functional
9843,functional
19039,functional
10882,functional
53980,functional
45615,functional
39753,functional
10246,functional
47064,functional
14269,functional
26413,functional
36686,functional
45042,functional
73938,functional
45180,functional
38081,functional
6124,functional
17159,functional
72915,functional
52914,functional
12255,functional
25225,functional
48300,functional
63524,functional
37826,functional
69230,functional
44103,functional
3512,functional
61843,functional
35162,functional
23006,functional
38370,functional
10909,functional
13880,functional
3518,functional
40260,functional
30706,functional
24610,functional
41435,functional
13304,functional
22878,functional
20925,functional
49166,functional
53854,functional
11021,functional
28514,functional
70928,functional
53869,functional
67434,functional
7190,functional
36416,functional
58142,functional
21858,functional
25274,functional
39680,functional
65000,functional
4423,functional
62663,functional
24267,functional
9009,functional
63557,functional
57256,functional
55144,functional
60339,functional
49601,functional
24045,functional
34786,functional
53199,functional
71537,functional
42376,functional
43833,functional
50869,functional
15538,functional
37752,functional
16209,functional
42340,functional
34635,functional
2317,functional
43161,functional
55034,functional
39355,functional
41781,functional
22955,functional
44498,functional
1162,functional
20890,functional
66156,functional
19963,functional
301,functional
44816,functional
55833,functional
11243,functional
